week,elAppWT,elScanWT,urScanWT,OT
0,30.342064,0.108371,3.312980,1.286639
1,18.043004,0.083998,2.720828,1.161763
2,10.775596,0.066461,2.909611,0.749761
3,18.768850,0.070477,3.022430,0.713214
4,20.311242,0.085754,4.126844,1.780792
5,17.113914,0.095416,3.123579,0.688012
6,24.078346,0.097554,2.353224,0.597714
7,26.438539,0.091216,2.539918,0.751973
8,23.520318,0.094148,2.764839,0.546205
9,12.244080,0.116334,3.196011,0.827266
10,13.175037,0.108170,2.771184,1.030293
11,9.992778,0.066532,2.255743,0.852069
12,10.311837,0.103492,2.533735,0.968219
13,9.179983,0.084933,2.234558,0.536764
14,10.791485,0.075888,2.871463,0.133545
15,8.695742,0.104757,3.016718,1.167346
16,13.640212,0.083705,3.164258,0.965120
17,23.523833,0.059909,2.615247,0.575619
18,27.719769,0.128979,3.116416,0.331129
19,22.316453,0.072617,3.298614,0.857889
20,19.827199,0.094270,2.857879,0.217143
21,16.406152,0.073545,3.847612,0.931499
22,14.761218,0.091502,2.534055,0.529686
23,14.120484,0.060549,2.985844,0.763762
24,10.485041,0.087161,2.990199,1.134292
25,15.402639,0.076928,2.717782,1.005677
26,11.156003,0.087356,3.004332,1.265155
27,8.657405,0.067182,2.662108,0.533320
28,12.500577,0.071104,3.402553,1.845169
29,18.232279,0.102859,2.430825,0.504631
30,17.527613,0.096117,3.277774,0.930642
31,10.873066,0.099297,2.208715,0.802747
32,19.683297,0.077840,2.810240,0.241481
33,14.733563,0.072135,2.938641,0.913959
34,9.623909,0.062701,3.185100,0.305895
35,19.204390,0.066788,3.007058,0.366384
36,17.662899,0.076761,3.415372,0.637497
37,29.458316,0.073070,3.884479,1.124825
38,18.424347,0.096491,3.603048,1.142842
39,8.437598,0.085039,2.898395,1.402831
40,7.730884,0.096330,3.528815,1.147034
41,13.654057,0.089556,2.566061,0.149328
42,17.300951,0.071158,3.355241,0.700329
43,15.635772,0.106878,2.840442,0.335691
44,17.584208,0.088396,3.269578,1.027724
45,17.817540,0.078285,2.931803,0.550523
46,12.754538,0.077730,2.949793,0.291283
47,17.404705,0.105501,2.959458,0.951777
48,18.350865,0.088356,2.105741,0.127811
49,16.459937,0.079064,2.339716,0.213548
50,9.766866,0.081711,2.238109,0.652057
51,12.179249,0.072470,3.757786,0.598771
52,19.649696,0.097019,3.587939,1.297253
53,19.740525,0.090720,3.088944,0.744793
54,25.981037,0.089552,3.030653,0.964574
55,18.901547,0.078341,2.916487,0.559626
56,14.014559,0.089730,2.920271,0.262219
57,18.608512,0.089684,3.252790,0.950179
58,20.871485,0.113166,2.574063,0.599656
59,31.849101,0.099697,3.049765,0.923093
60,30.636795,0.086951,2.769486,0.162034
61,20.381224,0.072259,2.631247,0.609067
62,11.409135,0.082905,2.439822,0.286567
63,5.714019,0.089634,3.209419,0.221077
64,10.720114,0.088967,2.282060,0.633522
65,12.343119,0.090658,2.822195,0.938896
66,10.454858,0.072878,3.227152,0.579639
67,12.721720,0.086323,2.628794,0.255898
68,12.929513,0.102011,2.433486,0.358902
69,20.048481,0.102707,3.083856,1.059278
70,15.645155,0.056482,3.597045,1.433127
71,19.377153,0.073503,3.224348,1.356571
72,17.063955,0.076774,2.218687,0.674916
73,19.296929,0.101909,3.379189,0.989871
74,14.761873,0.072808,3.198961,0.628436
75,14.738543,0.078798,3.299129,1.415162
76,16.591208,0.090625,2.820090,0.740463
77,13.602670,0.077275,2.481376,0.593136
78,15.797711,0.079118,2.993921,0.517686
79,15.891949,0.089177,2.365944,0.160566
80,19.461242,0.094886,3.036647,1.249166
81,15.624574,0.094259,2.251981,0.285225
82,19.135614,0.087946,2.996776,0.854331
83,22.610464,0.072634,3.183551,0.328424
84,15.256076,0.081118,3.111281,0.529363
85,11.967361,0.086317,2.767165,0.381345
86,8.420487,0.082426,2.573863,0.611234
87,9.598588,0.063508,3.280324,0.867714
88,9.652426,0.080647,2.512856,0.171982
89,11.936594,0.078992,3.596123,1.803772
90,16.614655,0.087216,2.774938,1.405769
91,18.952660,0.077784,3.496678,1.010362
92,14.910524,0.080772,2.416549,0.158067
93,9.831320,0.078065,2.148556,0.548894
94,13.939550,0.085716,2.013425,0.673472
95,9.889338,0.065031,2.556295,1.045178
96,9.543165,0.090309,2.483661,0.612834
97,14.340220,0.081228,2.680356,0.625156
98,15.301044,0.080895,2.743042,0.714495
99,20.714134,0.093162,2.559939,0.869988
100,17.857518,0.075570,3.008725,0.661270
101,9.288152,0.081725,2.876532,0.612063
102,9.765121,0.108849,2.716584,1.419704
103,8.436455,0.079011,3.025229,0.729534
104,22.542890,0.092222,2.165803,0.521789
105,23.776140,0.096092,3.074579,1.031215
106,12.843234,0.086990,3.595444,1.085074
107,7.648757,0.063399,2.771171,0.500335
108,8.267248,0.069181,2.522665,0.103128
109,9.387089,0.071897,3.244173,0.981040
110,13.168365,0.103192,3.335256,1.119983
111,26.151762,0.091191,2.074744,0.494850
