week,elAppWT,elScanWT,urScanWT,OT
0,22.948442,0.062110,2.677675,0.658546
1,14.291097,0.087920,2.513453,0.258398
2,13.278361,0.118611,2.533755,1.055754
3,9.978813,0.078830,2.882002,0.718494
4,24.760003,0.100100,2.189207,0.571363
5,28.358991,0.087143,2.886761,0.688703
6,17.863210,0.086063,3.289091,1.027091
7,7.948298,0.061674,2.550755,0.482656
8,8.883874,0.067385,2.481774,0.113489
9,10.671822,0.080390,3.064836,0.983131
10,14.329140,0.093125,3.181034,0.771943
11,29.028315,0.086820,1.855628,0.490314
12,16.453212,0.103022,3.051848,0.685889
13,9.274290,0.084472,3.404000,0.892861
14,12.592632,0.074821,3.006982,1.118815
15,9.637165,0.080617,1.979834,0.220754
16,19.770546,0.075777,2.466414,0.888743
17,23.328135,0.119474,2.088719,0.225806
18,25.301395,0.075607,3.472526,1.098581
19,18.160575,0.096039,2.652292,0.985374
20,21.484755,0.068600,2.812918,1.376572
21,14.286348,0.075003,3.054761,0.234737
22,28.066085,0.089330,2.798340,0.840254
23,35.467840,0.083790,2.345242,0.547674
24,27.767281,0.119278,2.550010,0.537423
25,30.494220,0.101105,2.852099,0.576656
26,38.475558,0.107467,2.673589,0.596540
27,40.394802,0.089121,2.457796,0.946392
28,44.537627,0.088796,2.857812,0.333633
29,37.519024,0.087215,2.740191,0.214362
30,33.865013,0.077916,2.619642,1.063146
31,40.330434,0.104368,2.051214,0.146413
32,32.004497,0.075198,2.147788,0.270021
33,25.074998,0.085854,2.050104,0.441902
34,30.907181,0.069496,1.634015,0.601839
35,27.565697,0.096887,2.640277,0.613746
36,28.045221,0.085766,2.242680,0.459415
37,26.709996,0.083150,2.689700,0.621687
38,13.218440,0.091904,2.510108,0.591656
39,12.287014,0.080447,2.970692,0.331694
40,15.743712,0.097448,2.388846,0.503235
41,19.515027,0.080401,3.229300,1.061452
42,15.367982,0.082964,2.974318,0.664908
43,13.349446,0.097285,3.496954,0.907391
44,23.919291,0.092207,2.401051,0.107948
45,26.410784,0.076369,2.674307,1.008405
46,27.322130,0.071965,1.810091,0.205340
47,36.841573,0.102909,2.638156,0.647092
48,34.833612,0.066856,2.469400,0.176075
49,33.614656,0.059114,2.332730,0.249779
50,37.692960,0.103134,2.768658,0.328014
51,30.285346,0.066621,2.359651,1.339239
52,20.254913,0.082654,3.434000,0.735006
53,13.629963,0.073019,3.026953,1.021490
54,18.082668,0.071838,3.170278,0.343426
55,13.209324,0.077589,2.613494,0.702357
56,23.093698,0.077145,2.584312,1.091652
57,22.469388,0.088197,3.722757,1.050189
58,21.268358,0.090800,2.929895,0.988348
59,13.685456,0.052572,2.285002,0.500341
60,11.500547,0.056401,2.465691,0.610596
61,22.239984,0.100349,2.989029,1.211835
62,17.143329,0.072895,2.650396,0.671090
63,16.649410,0.093356,2.951471,0.668465
64,25.921054,0.086740,2.498514,0.309784
65,22.164058,0.070221,2.922938,0.666343
66,30.812734,0.070457,2.137938,0.121449
67,43.123437,0.075268,2.682404,0.595776
68,58.856053,0.096749,2.743472,0.747157
69,60.328100,0.108437,2.607482,0.359830
70,54.880520,0.068449,3.600912,1.356596
71,72.607152,0.092072,2.895251,0.597978
72,76.433552,0.084269,2.305235,0.811650
73,70.786888,0.100262,2.803025,0.695894
74,67.617837,0.098555,2.814021,0.512758
75,47.122559,0.079715,2.624092,1.103367
76,36.185004,0.091640,2.428490,0.288182
77,21.004856,0.100649,2.505318,0.585126
78,27.085628,0.090918,2.679310,0.378635
79,31.446894,0.085291,3.999295,0.805183
80,19.277366,0.073023,3.148929,1.026053
81,31.367531,0.097312,2.020824,0.676266
82,26.545209,0.087136,2.640626,0.604085
83,25.336473,0.094187,2.757523,0.532530
84,15.999775,0.082353,2.168435,0.122135
85,12.897793,0.079570,3.064771,0.544629
86,10.719215,0.095387,2.844413,0.788762
87,15.967865,0.080978,2.858861,0.681706
88,35.681150,0.111323,2.645261,0.589050
89,44.456826,0.078865,2.272713,0.573829
90,36.114696,0.093312,2.859750,0.993744
91,37.402498,0.086454,2.547991,0.669519
92,34.838289,0.096297,2.525874,0.619650
93,28.962610,0.079334,2.325750,0.481005
94,29.518991,0.084593,2.726886,0.526965
95,40.088248,0.096833,2.162767,0.154338
96,46.929129,0.075949,2.609508,0.488452
97,50.837759,0.074579,3.249570,0.130099
98,52.368978,0.089648,3.229835,0.888646
99,45.374867,0.092176,2.692828,0.958769
100,39.686218,0.067446,2.941866,0.880925
101,44.825232,0.076627,2.653697,0.327039
102,47.770960,0.089855,3.289507,1.279882
103,41.985003,0.081710,3.920984,1.023102
104,51.530866,0.070991,3.505526,0.783602
105,52.713379,0.074536,3.073430,1.116744
106,69.897589,0.084902,2.445824,0.640361
107,63.875843,0.076129,2.686893,0.641487
108,53.163589,0.088901,2.807346,0.570281
109,48.973728,0.100792,2.690590,0.337927
110,39.654036,0.086089,2.797290,0.736467
111,33.828579,0.091321,2.594238,0.560493
112,30.822933,0.070516,2.287280,0.405272
113,34.808228,0.074395,2.790737,0.991444
114,31.652344,0.100274,3.479154,1.175585
115,26.102215,0.104197,3.122781,0.604180
116,12.667784,0.094553,2.599066,0.591292
117,8.901792,0.062194,2.333461,0.286479
118,14.405453,0.090175,2.358916,0.689259
119,15.178720,0.075289,2.823832,0.477778
120,21.681115,0.084894,2.977544,1.410509
