week,elAppWT,elScanWT,urScanWT,OT
0,36.312347,0.214516,3.314648,1.301560
1,21.899254,0.171237,2.555541,1.173033
2,12.510100,0.174232,2.505254,0.665198
3,20.515754,0.173679,2.827616,0.694463
4,22.963895,0.183197,4.134434,1.762089
5,19.651130,0.188396,2.973588,0.682808
6,27.530370,0.210707,2.383583,0.613872
7,30.786114,0.195652,2.410282,0.731144
8,28.476899,0.180680,2.764730,0.561549
9,16.654679,0.207531,2.957576,0.830047
10,16.610204,0.208070,2.796346,1.057283
11,10.687876,0.144524,2.236461,0.854976
12,12.412688,0.217190,2.611221,0.995056
13,10.375455,0.189280,2.053549,0.528056
14,12.105949,0.182074,2.849355,0.131620
15,9.710642,0.199903,3.030346,1.191704
16,15.105088,0.183733,3.178255,0.990176
17,25.484231,0.147726,2.443945,0.560568
18,31.058642,0.236768,2.991497,0.313802
19,25.805103,0.180831,2.922310,0.849119
20,24.575359,0.184863,2.582200,0.223440
21,21.162341,0.160043,3.584904,0.886406
22,19.020642,0.172275,2.524962,0.521722
23,18.001544,0.177865,2.795877,0.731746
24,13.740434,0.181179,2.844511,1.112197
25,17.580423,0.175075,2.455227,0.986452
26,13.056942,0.169005,2.998562,1.282841
27,11.434939,0.166563,2.684815,0.560987
28,15.643057,0.162063,3.294887,1.814451
29,22.067301,0.196239,2.430656,0.512977
30,22.367339,0.194302,3.294385,0.943522
31,14.274089,0.204910,2.200247,0.824099
32,20.680631,0.174965,2.823000,0.252034
33,17.438644,0.185164,2.927755,0.900072
34,10.312974,0.158442,3.178237,0.312361
35,20.685921,0.161963,2.988332,0.359328
36,19.950639,0.167929,3.173920,0.608421
37,33.057802,0.182101,3.741339,1.092657
38,23.332626,0.186067,3.624867,1.153898
39,10.379468,0.186363,2.703461,1.381353
40,8.536477,0.192369,3.322347,1.129254
41,15.415244,0.180012,2.309785,0.102951
42,19.421748,0.178432,2.861436,0.648555
43,18.385529,0.202371,2.812991,0.344222
44,21.170148,0.201708,3.263875,1.040035
45,20.993621,0.166476,2.678633,0.529944
46,16.174763,0.172284,2.792918,0.284113
47,19.515257,0.204404,2.802801,0.956706
48,21.292969,0.196826,1.764564,0.126556
49,20.226321,0.173357,1.714133,0.155971
50,12.562303,0.207980,2.044475,0.647333
51,12.837467,0.166051,3.114330,0.522875
52,20.656676,0.199166,3.570164,1.314996
53,20.774093,0.189511,2.973512,0.727631
54,28.558013,0.208373,3.057840,1.003503
55,21.403689,0.179180,2.597764,0.538113
56,17.033714,0.181057,2.916444,0.279563
57,22.707301,0.193931,3.067355,0.957495
58,25.096057,0.214177,2.570322,0.611919
59,36.591719,0.200461,3.068043,0.954471
60,34.702322,0.189779,2.716563,0.155062
61,24.232471,0.181335,2.448678,0.589270
62,12.794206,0.182794,2.196500,0.262667
63,6.792364,0.199025,3.211708,0.224727
64,11.275399,0.193643,2.076099,0.607743
65,13.093984,0.191084,2.638179,0.927827
66,11.432137,0.170847,2.981192,0.550578
67,13.822660,0.176761,2.057854,0.220219
68,14.477711,0.193531,2.401990,0.374952
69,22.984409,0.188947,3.066213,1.061686
70,18.892313,0.158927,3.461989,1.440008
71,22.732060,0.150869,2.983791,1.319043
72,21.256179,0.178225,2.201398,0.687300
73,23.793850,0.184140,3.378105,0.981405
74,19.877357,0.184962,3.167762,0.620042
75,19.581151,0.186679,3.279362,1.398836
76,19.744407,0.199436,2.781289,0.726354
77,16.348415,0.177813,2.262919,0.547467
78,17.906110,0.185657,2.978039,0.527329
79,16.535373,0.189693,2.377460,0.165054
80,21.100206,0.185298,3.024867,1.244610
81,18.539340,0.194214,2.197991,0.282750
82,21.624116,0.191257,2.980313,0.841536
83,25.565571,0.176545,2.973629,0.319400
84,19.237073,0.186654,2.868793,0.497912
85,14.780661,0.200544,2.596595,0.367945
86,8.795671,0.178978,2.563565,0.616270
87,10.225337,0.160685,3.225083,0.858939
88,11.155196,0.173682,2.492678,0.157560
89,13.988564,0.174902,3.448260,1.814973
90,18.507902,0.178909,2.775019,1.398870
91,21.089939,0.178850,3.307918,0.982744
92,17.549693,0.195718,2.389958,0.164355
93,10.418947,0.168982,2.139963,0.541197
94,14.648253,0.181050,2.014701,0.681522
95,11.248615,0.169411,2.391608,1.007677
96,10.405599,0.178268,2.272520,0.605051
97,15.532449,0.184030,2.426530,0.598292
98,16.750228,0.182050,2.565233,0.687965
99,22.199525,0.190825,2.566075,0.876330
100,20.528756,0.165569,2.847782,0.652053
101,11.926644,0.176588,2.680247,0.602023
102,10.763365,0.212875,2.720375,1.434350
103,9.184404,0.173184,2.870798,0.705042
104,24.310487,0.198843,2.177634,0.560629
105,26.738370,0.195158,3.060378,1.012076
106,15.476419,0.204155,3.429523,1.041411
107,8.095909,0.165153,2.530136,0.476081
108,8.801118,0.165136,2.486016,0.132001
109,10.193652,0.167757,3.242313,0.982142
110,14.102966,0.196725,3.311094,1.135430
111,28.546256,0.194185,1.854301,0.489473
112,15.772401,0.193357,3.419287,1.063909
113,9.302084,0.184871,3.809988,0.926824
114,11.933982,0.170974,3.192598,1.160287
115,9.511503,0.178923,1.992229,0.219938
